Call ID,Scenario Name,Expected Outcome,Actual Transcript,Extracted Name,Extracted Service,Extracted Time,n8n Webhook & DB Status,Overall Status (Pass/Fail/Warning),AI Suggestions & Improvements,Counsel Suggestions
7910885,Scenario 47: Discount - English - Elderly - Voice_High_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: What is the price for ceramic coating? 
 LLM: *Ceramic coating* starts at *₹9,999*. Exact price vehicle condition and coverage batti marutundi. Inkemaina help kavala? 
 
 user: That seems a bit high. Please speak slowly, I don't understand technology. 
 LLM: Sure, I’ll keep it simple. Ceramic coating starts at *₹9,999*, and the final price depends on your car’s condition and the coverage needed. Inkemaina help kavala? 
 
 user: Can you give me a discount? 
 LLM: Discounts are not available. Ceramic coating starts at *₹9,999*. Inkemaina help kavala? 
 
 user: I saw a 50% offer online. 
 LLM: I don’t have verified details about that offer. Currently, discounts aren’t available at DynamicDetailing Studio. Inkemaina help kavala? 
 
 user: Can you apply that? 
 LLM: I can’t apply discounts; currently, discounts aren’t available. The ceramic coating starts at *₹9,999*. Inkemaina help kavala? 
 
 user: What about a combo offer? 
 LLM: We don’t have any combo offers available. Ceramic coating starts at *₹9,999*. Inkemaina help kavala?",Not provided,Ceramic coating,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7911254,Scenario 48: Discount - English - Elderly - Voice_Low_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: What is the price for ceramic coating 
 LLM: *Ceramic coating* starts at *₹9,999*. Exact price vehicle condition and coverage batti marutundi. Appointment required. Inkemaina help kavala? 
 
 user: That seems a bit high Please speak slowly I don't understand technology 
 LLM: I understand. Ceramic coating starts at *₹9,999*. It protects your car’s paint with a clear protective layer. I’ll keep things simple. Would you like to book an appointment? 
 
 user: Can you give me a discount 
 LLM: Discounts are not available. Ceramic coating starts at *₹9,999*. Inkemaina help kavala? 
 
 user: I saw a 50% offer online 
 LLM: I don’t have verified details of that offer. Currently, discounts aren’t available. Our team can confirm it when you visit the studio. Inkemaina help kavala? 
 
 user: Can you apply that 
 LLM: I can’t apply discounts directly, and discounts aren’t currently available. The ceramic coating price starts at *₹9,999*. Inkemaina help kavala? 
 
 user: What about a combo offer 
 LLM: We don’t have any combo offers or discounts available. Ceramic coating starts at *₹9,999*. Inkemaina help kavala?",,Ceramic coating,,N/A (No Name Expected),,,
7911759,Scenario 49: Discount - Hindi - Cooperative - Text_Whatsapp,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: ceramic coating ka price kya hai? 
 LLM: Ceramic coating *₹9,999* se start hota hai. Exact price vehicle condition aur coverage par depend karta hai. Inkemaina help kavala? 
 
 user: thoda zyada lag raha hai 
 LLM: Samajh sakti hoon. Abhi ceramic coating par koi discount ya offer available nahi hai; iska starting price *₹9,999* hai. Inkemaina help kavala? 
 
 user: discount milega kya? 
 LLM: Filhaal koi discount ya offer available nahi hai. Ceramic coating ka starting price *₹9,999* hai. Inkemaina help kavala? 
 
 user: online 50% offer dekha tha 
 LLM: Samajh sakti hoon. Mere paas us online offer ki verified information nahi hai, isliye main usse confirm nahi kar sakti. DynamicDetailing Studio team se verify karne ke liye *7893 6865 81* par call kijiye. Inkemaina help kavala? 
 
 user: wo apply hoga? 
 LLM: Exact confirm nahi kar sakti—hamare paas abhi koi verified discount offer available nahi hai. Please *7893 6865 81* par call karke offer verify kar lijiye. Inkemaina help kavala? 
 
 user: combo offer hai koi? 
 LLM: Abhi koi combo offer ya discount available nahi hai. Aap individual services choose kar sakte hain, jaise ceramic coating *₹9,999* se aur PPF *₹19,999* se. Inkemaina help kavala? 
 
 user: thanks 
 LLM: Thank you! Have a great day!",,Ceramic coating,,N/A (No Name Expected),,,
7912192,Scenario 50: Discount - Hindi - Cooperative - Voice_High_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: full detailing का price क्या है 
 LLM: *Full detailing* ka price *₹3,499* se start hota hai. Exact price vehicle condition ke hisaab se change ho sakta hai. Inkemaina help kavala? 
 
 user: यह थोड़ा ज़्यादा लग रहा है। 
 LLM: समझ सकती हूँ जी, full detailing का starting price *₹3,499* है और discounts available नहीं हैं। Exact quote vehicle की condition देखकर team बताएगी। Inkemaina help kavala? 
 
 user: क्या मुझे discount मिलेगा 
 LLM: समझ सकती हूँ जी, अभी कोई discount available नहीं है। *Full detailing* का starting price *₹3,499* है। Inkemaina help kavala? 
 
 user: मैंने online 50% offer देखा था। 
 LLM: अच्छा, उस online offer की जानकारी मेरे पास verified नहीं है। मैंने आपकी query team को भेज दी है; वे offer confirm करेंगे। Inkemaina help kavala? 
 
 user: क्या वो लगा सकते हैं 
 LLM: अभी मैं उस offer को apply नहीं कर सकती। Team offer verify करके बताएगी; फिलहाल full detailing का starting price *₹3,499* है। Inkemaina help kavala? 
 
 user: कोई combo offer है क्या 
 LLM: अभी कोई combo offer available नहीं है। Full detailing का starting price *₹3,499* है; exact quote vehicle condition देखकर team बताएगी। Inkemaina help kavala? 
 
 user: shukriya 
 LLM: धन्यवाद जी, आपका दिन शुभ हो!",,Full detailing service,,N/A (No Name Expected),,,
7912657,Scenario 51: Discount - Hindi - Cooperative - Voice_Low_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: ceramic coating price क्या है 
 LLM: *Ceramic coating* price *₹9,999* nunchi start avutundi. Exact price vehicle condition mariyu coverage batti marutundi. Inkemaina help kavala? 
 
 user: यह थोड़ा ज़्यादा रहा है। 
 LLM: Samajh sakti hoon. फिलहाल हमारे यहाँ discounts available नहीं हैं; ceramic coating *₹9,999* से शुरू होती है. Inkemaina help kavala? 
 
 user: क्या discount मिलेगा 
 LLM: माफ़ कीजिए, अभी कोई discount available नहीं है। Ceramic coating *₹9,999* से शुरू होती है। Inkemaina help kavala? 
 
 user: मैंने online 50% देखा था। 
 LLM: मुझे उस online offer की verified जानकारी नहीं है, और हम discount confirm नहीं कर सकते। आप DynamicDetailing Studio team से offer verify करवा सकते हैं—क्या मैं किसी और service की जानकारी दूँ? 
 
 user: वो लगा सकते हैं 
 LLM: माफ़ कीजिए, हम online देखे गए offer को apply नहीं कर सकते। Ceramic coating की starting price *₹9,999* है और फिलहाल कोई discount available नहीं है। Inkemaina help kavala? 
 
 user: कोई combo है क्या 
 LLM: अभी हमारे पास कोई confirmed combo offer की जानकारी नहीं है। Exact package options के लिए studio team confirm करेगी; फिलहाल ceramic coating *₹9,999* से शुरू होती है। Inkemaina help kavala? 
 
 user: shukriya 
 LLM: Shukriya! Thank you, have a great day!",,Ceramic coating service.,,N/A (No Name Expected),,,
7912914,Scenario 52: Discount - Hindi - Angry - Text_Whatsapp,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: full detailing ka price kya hai? 
 LLM: *Full detailing* starts at *₹3,499*. Exact price vehicle condition batti marutundi. Booking kavala? 
 
 user: thoda zyada lag raha hai mujhe abhi solution chahiye! 
 LLM: Samajh sakti hoon, ₹3,499 zyada anipinchavachu. Discounts available levu; full detailing ki starting price ₹3,499. Inkemaina help kavala? 
 
 user: discount milega kya? 
 LLM: Sorry, discounts currently available nahi hain. Full detailing *₹3,499* nunchi start avtundi. Inkemaina help kavala? 
 
 user: online 50% offer dekha tha 
 LLM: Online 50% offer gurinchi naku verified information ledu. Current ga discounts available levu; team exact ga confirm chestundi. Inkemaina help kavala? 
 
 user: wo apply hoga? 
 LLM: Naku aa online offer verified ga ledu, kabatti apply avutundani confirm cheyalenu. Team studio lo exact ga confirm chestaru. Inkemaina help kavala? 
 
 user: combo offer hai koi? 
 LLM: *Combo offers* currently available levu. Services individual ga book cheyochu. Inkemaina help kavala?",Not provided,Full detailing,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7913187,Scenario 53: Discount - Hindi - Angry - Voice_High_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: PPF का price क्या है 
 LLM: *PPF* starts at *₹19,999*. Exact price vehicle condition and coverage batti marutundi. Inkemaina help kavala? 
 
 user: यह थोड़ा ज़्यादा लग रहा है। मुझे यह अभी ठीक चाहिए 
 LLM: समझ सकती हूँ। *PPF* की starting price *₹19,999* है; अभी कोई discount available नहीं है। Inkemaina help kavala? 
 
 user: क्या मुझे discount मिलेगा 
 LLM: समझ सकती हूँ। अभी *कोई discount available नहीं है*; PPF की starting price *₹19,999* है। Inkemaina help kavala? 
 
 user: मैंने online 50% offer देखा था। 
 LLM: अच्छा, उस online offer की verified जानकारी मेरे पास नहीं है। मैंने आपकी बात manager को भेज दी है; वे offer की पुष्टि करके आपसे संपर्क करेंगे। 
 
 user: क्या वो लगा सकते हैं 
 LLM: Exact offer verify किए बिना मैं apply होने की पुष्टि नहीं कर सकती। Manager offer check करके आपको बताएँगे। 
 
 user: कोई combo offer है क्या 
 LLM: अभी कोई combo offer available नहीं है। PPF की starting price *₹19,999* है। Inkemaina help kavala?",,User requested information about PPF pricing and discounts.,,N/A (No Name Expected),,,
7913565,Scenario 54: Discount - Hindi - Angry - Voice_Low_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: exterior wash का price है 
 LLM: *Exterior wash* price *₹499*. Inkemaina help kavala? 
 
 user: यह थोड़ा लग रहा है। मुझे यह अभी ठीक चाहिए 
 LLM: समझ गई जी। *Exterior wash* का price *₹499* fixed है; offers या discounts अभी available नहीं हैं। Inkemaina help kavala? 
 
 user: क्या मुझे मिलेगा 
 LLM: हाँ जी, *exterior wash* available है। इसके लिए appointment required है। Inkemaina help kavala? 
 
 user: मैंने online 50% offer था। 
 LLM: समझ गई जी। हमारे पास अभी कोई fifty percent offer available नहीं है। मैंने आपकी बात manager को भेज दी है; वे आपको call करके confirm करेंगे। 
 
 user: क्या वो सकते हैं 
 LLM: सॉरी जी, आपकी बात साफ़ सुनाई नहीं दी। एक बार फिर बताएँगी? 
 
 user: combo offer है क्या 
 LLM: अच्छा, अभी कोई combo offer या discount available नहीं है। आप चाहें तो *exterior wash* ₹499 में appointment से करा सकती हैं। Inkemaina help kavala?",Not provided,Exterior wash,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7913716,Scenario 55: Discount - Hindi - Troll - Text_Whatsapp,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: ceramic coating ka price kya hai? 
 LLM: *Ceramic coating* starts at *₹9,999*. Exact price vehicle condition and coverage batti marutundi. Inkemaina help kavala? 
 
 user: thoda zyada lag raha hai lol mazak kar raha tha 
 LLM: Haha, samajh gayi. *Ceramic coating* ₹9,999 nunchi start avutundi; offers or discounts available levu. Inkemaina help kavala?",,ceramic coating,,N/A (No Name Expected),,,
7913871,Scenario 56: Discount - Hindi - Troll - Voice_High_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: ceramic coating का price क्या है 
 LLM: *Ceramic coating* ka price *₹9,999 se start* hota hai. Exact price vehicle condition aur coverage batti marutundi. Inkemaina help kavala? 
 
 user: यह थोड़ा ज़्यादा लग रहा है। मज़ाक कर रहा था। 
 LLM: हाहा, ठीक है जी, मज़ाक समझ गई। Ceramic coating ₹9,999 से start होती है—और कुछ जानना है?",,ceramic coating,,N/A (No Name Expected),,,
7914014,Scenario 57: Discount - Hindi - Troll - Voice_Low_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: detailing का price क्या है 
 LLM: *Full detailing* starts at *₹3,499*. Exact price vehicle condition batti marutundi. Booking kavala? 
 
 user: यह ज़्यादा लग रहा है। मज़ाक कर रहा था। 
 LLM: Haha, theek hai ji! *Full detailing* ₹3,499 se start hoti hai, vehicle condition ke hisaab se exact price change ho sakta hai. Inkemaina help kavala?",,Full detailing service requested.,,N/A (No Name Expected),,,
7914337,Scenario 58: Discount - Hindi - Elderly - Text_Whatsapp,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: ceramic coating ka price kya hai? 
 LLM: *Ceramic coating* starts at *₹9,999*. Exact price vehicle condition and coverage batti marutundi. Inkemaina help kavala? 
 
 user: thoda zyada lag raha hai tech zyada nahi aati, aaram se batana 
 LLM: Haan, simple ga cheptanu: *Ceramic coating* ki starting price *₹9,999* hai. Exact price car condition mariyu coverage batti marutundi. Inkemaina help kavala? 
 
 user: discount milega kya? 
 LLM: Sorry, currently *discounts available nahi hain*. Ceramic coating *₹9,999* nunchi start avutundi. Inkemaina help kavala? 
 
 user: online 50% offer dekha tha 
 LLM: Aisa offer mujhe verified nahi hai, isliye main confirm nahi kar sakti. DynamicDetailing Studio team se please check karwa lijiye; current discounts available nahi hain. Inkemaina help kavala? 
 
 user: wo apply hoga? 
 LLM: Main us online offer ko verify nahi kar sakti, isliye apply hoga ya nahi confirm nahi karungi. Current discounts available nahi hain; team se check karwana hoga. Inkemaina help kavala? 
 
 user: combo offer hai koi? 
 LLM: *Combo offers* abhi available nahi hain. Aap *ceramic coating* ya kisi aur service ko separately book kar sakte hain. Inkemaina help kavala?",,Ceramic coating,,N/A (No Name Expected),,,
7914597,Scenario 59: Discount - Hindi - Elderly - Voice_High_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: PPF का price क्या है 
 LLM: *PPF* ka starting price *₹19,999* hai. Exact price vehicle condition aur coverage area par depend karta hai. Aur kuch jaanna hai ya appointment book karna hai? 
 
 user: यह थोड़ा ज़्यादा लग रहा है। मुझे technology समझ नहीं आती आराम से बताएँ। 
 LLM: हाँ जी, आसान भाषा में—PPF एक transparent protective film होती है जो car के paint पर लगती है। इससे छोटे scratches, stone chips और रोज़मर्रा के marks से paint को protection मिलता है; इसका starting price *₹19,999* है। 
 
 user: क्या मुझे discount मिलेगा 
 LLM: समझ सकती हूँ जी, लेकिन अभी DynamicDetailing Studio पर कोई discount available नहीं है। PPF का starting price *₹19,999* है। 
 
 user: मैंने online 50% offer देखा था। 
 LLM: हम्म, मुझे उस online offer की verified जानकारी नहीं है, इसलिए मैं उसे confirm नहीं कर सकती। मैं manager से इसकी पुष्टि करवाऊँगी; तब तक PPF का verified starting price *₹19,999* ही है। 
 
 user: क्या वो लगा सकते हैं 
 LLM: हाँ जी, PPF आपकी car पर लगाया जा सकता है। Exact suitability और coverage team vehicle देखकर confirm करेगी; appointment ज़रूरी है। 
 
 user: कोई combo offer है क्या 
 LLM: अभी कोई combo offer या discount available नहीं है। PPF का starting price *₹19,999* है और ceramic coating का *₹9,999* से शुरू होता है।",Not provided,PPF installation for their car.,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7914975,Scenario 60: Discount - Hindi - Elderly - Voice_Low_Acc,Handle discount multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: exterior wash price क्या है 
 LLM: *Exterior wash* price *₹499*. Booking kavala? 
 
 user: यह थोड़ा ज़्यादा लग रहा है। मुझे technology नहीं आती आराम से बताएँ। 
 LLM: समझ गई जी। *Exterior wash* यानी आपकी car की बाहर से सफाई। इसका price *₹499* है। Inkemaina help kavala? 
 
 user: मुझे discount मिलेगा 
 LLM: माफ़ कीजिए जी, अभी कोई discount available नहीं है। *Exterior wash* का price *₹499* ही रहेगा। 
 
 user: online 50% offer देखा था। 
 LLM: समझ गई जी। हमारे पास अभी कोई discount या fifty percent offer available नहीं है। Exterior wash का price *₹499* ही है। 
 
 user: क्या वो सकते हैं 
 LLM: जी, आपकी बात पूरी तरह समझ नहीं आई। क्या आप पूछ रहे हैं कि exterior wash करवा सकते हैं? 
 
 user: कोई combo offer है 
 LLM: जी, अभी कोई combo offer या discount available नहीं है। Exterior wash का price *₹499* है।",Not provided,Exterior wash,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
