Call ID,Scenario Name,Expected Outcome,Actual Transcript,Extracted Name,Extracted Service,Extracted Time,n8n Webhook & DB Status,Overall Status (Pass/Fail/Warning),AI Suggestions & Improvements,Counsel Suggestions
7953321,Scenario 335: Address - English - Elderly - Voice_High_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: Where is your studio located? 
 LLM: We’re located at *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana*. Want the Google Maps link? 
 
 user: Is it far from Gachibowli? 
 LLM: It depends on your exact starting point and traffic. We’re in Jubilee Hills, Hyderabad; I can share the location details if needed. 
 
 user: Send me a location pin on WhatsApp. 
 LLM: We can share directions on WhatsApp, but the Google Maps link isn’t available with me right now. Please call *7893 6865 81* for help with the location pin.",Not provided,Location pin on WhatsApp,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7953323,Scenario 336: Address - English - Elderly - Voice_Low_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: Where is your studio located 
 LLM: Our studio is located at *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana*. Want the Google Maps link? 
 
 user: Is it far from Gachibowli 
 LLM: It depends on your exact starting point and traffic, so I can’t confirm the travel time. Our studio is in *Jubilee Hills, Hyderabad*—would you like directions on WhatsApp? 
 
 user: Send me a location pin on WhatsApp 
 LLM: We don’t have a verified Google Maps link available to send right now. The studio is at *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana*. Please call *7893 6865 81* for directions.",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7894981,Scenario 337: Address - Hindi - Cooperative - Text_Whatsapp,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: namaste 
 LLM: Namaste! DynamicDetailing Studio nunchi Siri. Em help kavali cheppandi! 
 
 user: mee shop ekkada undi? 
 LLM: Maa studio *Jubilee Hills, Hyderabad, Telangana* lo undi. Directions kosam Google Maps link kavala? 
 
 user: gachibowli nunchi entha dooram? 
 LLM: Gachibowli nunchi exact distance cheppalenu, traffic mariyu route batti marutundi. Maa studio Jubilee Hills, Hyderabad lo undi; directions kosam WhatsApp lo share cheyamantaraa?",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7897158,Scenario 338: Address - Hindi - Cooperative - Voice_High_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: आपका स्टूडियो कहाँ है 
 LLM: Haan ji, maa studio *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana* lo undi. Inkemaina help kavala? 
 
 user: गच्चीबाउली से कितना दूर है 
 LLM: Exact distance cheppalenu, kyunki Gachibowli lo mee starting point batti marutundi. Studio address *DynamicDetailing Studio, Jubilee Hills, Hyderabad*; directions kosam WhatsApp lo Google Maps link pampinchagalamu. Inkemaina help kavala? 
 
 user: मुझे WhatsApp पर location भेज दो। 
 LLM: ज़रूर। हमारे पास अभी Google Maps link उपलब्ध नहीं है, इसलिए मैं WhatsApp पर location link भेजने का दावा नहीं कर सकती। Studio address: *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana*.",Not provided,Location details for the studio,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7897175,Scenario 339: Address - Hindi - Cooperative - Voice_Low_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: स्टूडियो कहाँ है 
 LLM: DynamicDetailing Studio Jubilee Hills, Hyderabad, Telangana में है। Exact directions के लिए WhatsApp पर भेज दूँ? 
 
 user: गच्चीबाउली कितना दूर है 
 LLM: हम्म... Gachibowli से exact distance मैं confirm नहीं कर सकती, क्योंकि यह आपके starting point और route पर depend करता है। Studio Jubilee Hills, Hyderabad में है; directions के लिए WhatsApp पर भेज दूँ? 
 
 user: मुझे WhatsApp पर भेज दो। 
 LLM: ठीक है जी, directions WhatsApp पर भेजने के लिए आपका दस अंकों वाला WhatsApp number बता दीजिए।",,Directions to DynamicDetailing Studio via WhatsApp,,N/A (No Name Expected),,,
7896989,Scenario 340: Address - Hindi - Angry - Text_Whatsapp,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: Where is your studio 
 LLM: Our studio is at *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana*. Kavala ante Google Maps link share chestha. 
 
 user: Is it from Gachibowli 
 LLM: DynamicDetailing Studio Jubilee Hills, Hyderabad lo undi. Gachibowli nunchi exact distance cheppadaniki verified information naa daggara ledu; directions kosam WhatsApp lo location share cheyagalanu. 
 
 user: Send me a location pin on 
 LLM: I can’t send a location pin directly. The studio is at *DynamicDetailing Studio, Jubilee Hills, Hyderabad*. Would you like the Google Maps link?",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7897210,Scenario 341: Address - Hindi - Angry - Voice_High_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: आपका स्टूडियो कहाँ है 
 LLM: हमारा studio Jubilee Hills, Hyderabad, Telangana में है। Exact directions के लिए WhatsApp पर भेज सकती हूँ। 
 
 user: गच्चीबाउली से कितना दूर है मुझे यह अभी ठीक चाहिए 
 LLM: Gachibowli से exact दूरी और travel time मैं verify किए बिना नहीं बता सकती। Studio Jubilee Hills, Hyderabad में है; Google Maps link चाहिए? 
 
 user: मुझे WhatsApp पर location भेज दो। 
 LLM: जी, मैं यहाँ से WhatsApp पर location directly भेज नहीं सकती। आप *7893 6865 81* पर call करके directions या Google Maps link ले सकते हैं।",Not provided,Location and directions to the studio,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7899085,Scenario 342: Address - Hindi - Angry - Voice_Low_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: आपका स्टूडियो कहाँ 
 LLM: हमारा studio Jubilee Hills, Hyderabad, Telangana में है। आपको directions के लिए WhatsApp पर link चाहिए? 
 
 user: गच्चीबाउली से कितना दूर है मुझे समझ नहीं आती आराम से बताएँ। 
 LLM: समझ गई जी। Exact distance और travel time traffic पर depend करेगा, इसलिए मैं पक्का figure नहीं बताना चाहती। हमारा studio Jubilee Hills, Hyderabad में है; आप चाहें तो मैं directions के लिए WhatsApp link भेजने को team से confirm करवा सकती हूँ। 
 
 user: मुझे WhatsApp पर location भेज 
 LLM: जी, हमारे पास अभी Google Maps link available नहीं है। आप DynamicDetailing Studio, Jubilee Hills, Hyderabad में search कर लीजिए, या directions के लिए studio के नंबर *7893 6865 81* पर WhatsApp कर दीजिए।",Not provided,Directions to the studio,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7897126,Scenario 343: Address - Hindi - Troll - Text_Whatsapp,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: Where is your located 
 LLM: Our studio is located at *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana*. Need the Google Maps link? 
 
 user: it far from Gachibowli Please speak slowly I don't understand technology 
 LLM: It may be a little far from Gachibowli, but I don’t have the exact travel distance or time. Our studio is at *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana*. You can ask someone to help with directions, or I can share the Google Maps link. 
 
 user: Send me a location on WhatsApp 
 LLM: I don’t have the Google Maps link available right now. I can share the studio address here: *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana*. Please ask someone to help you open it in Google Maps.",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7953382,Scenario 344: Address - Hindi - Troll - Voice_High_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: आपका स्टूडियो कहाँ है 
 LLM: हमारा studio Jubilee Hills, Hyderabad, Telangana में है। Exact directions के लिए WhatsApp पर भेज सकते हैं। 
 
 user: गच्चीबाउली से कितना दूर है 
 LLM: मुझे Gachibowli से exact दूरी verify नहीं है। आप Google Maps पर DynamicDetailing Studio, Jubilee Hills, Hyderabad search कर सकते हैं। 
 
 user: मुझे WhatsApp पर location भेज दो। 
 LLM: मेरे पास अभी verified Google Maps link उपलब्ध नहीं है। आप Google Maps पर *DynamicDetailing Studio, Jubilee Hills, Hyderabad* search कर सकते हैं।",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7953386,Scenario 345: Address - Hindi - Troll - Voice_Low_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: आपका स्टूडियो कहाँ 
 LLM: DynamicDetailing Studio Jubilee Hills, Hyderabad, Telangana में है। Exact directions के लिए WhatsApp पर भेज दूँ? 
 
 user: गच्चीबाउली से कितना है 
 LLM: हमारा studio Jubilee Hills में है। Gachibowli से exact distance traffic और route पर depend करता है, इसलिए मैं कच्चा figure नहीं बताऊँगी। 
 
 user: मुझे WhatsApp पर location भेज 
 LLM: हाँ जी, WhatsApp पर location share करने के लिए आपका दस अंकों वाला WhatsApp number बताइए।",,WhatsApp location,,N/A (No Name Expected),,,
7897143,Scenario 346: Address - Hindi - Elderly - Text_Whatsapp,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: aapka studio kahan hai? 
 LLM: DynamicDetailing Studio Jubilee Hills, Hyderabad, Telangana lo undi. Directions kosam WhatsApp lo share cheyamantaraa? 
 
 user: gachibowli se kitna door hai? 
 LLM: Exact distance cheppalenu, endukante route batti marutundi. Maa studio *Jubilee Hills, Hyderabad* lo undi—Google Maps link kavala? 
 
 user: location pin bhej do whatsapp par 
 LLM: Maa daggara Google Maps link available ledu. Studio address: DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana. WhatsApp lo directions share cheyalante *7893 6865 81* ki message cheyyandi.",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7953399,Scenario 347: Address - Hindi - Elderly - Voice_High_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: आपका स्टूडियो कहाँ है 
 LLM: हमारा studio Jubilee Hills, Hyderabad, Telangana में है। Exact directions के लिए WhatsApp पर location भेज दूँ? 
 
 user: गच्चीबाउली से कितना दूर है मुझे यह अभी ठीक चाहिए 
 LLM: Gachibowli से exact distance मैं verify नहीं कर सकती। Jubilee Hills location है; directions के लिए *7893 6865 81* पर WhatsApp करें। 
 
 user: मुझे WhatsApp पर location भेज दो। 
 LLM: WhatsApp पर location भेजने की सुविधा मेरे पास नहीं है। Studio का address *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana* है। Google Maps link अभी उपलब्ध नहीं है।",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7953421,Scenario 348: Address - Hindi - Elderly - Voice_Low_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: आपका स्टूडियो कहाँ है 
 LLM: हमारा studio DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana में है। Directions के लिए WhatsApp पर message कर दीजिए। 
 
 user: गच्चीबाउली से कितना दूर है मज़ाक कर रहा था। 
 LLM: अच्छा जी, समझ गई—मज़ाक था। मैं सिर्फ़ DynamicDetailing Studio की services और appointments में help कर सकती हूँ।",Not provided,services and appointments,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7897194,Scenario 349: Address - Telugu - Cooperative - Text_Whatsapp,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: aapka studio kahan hai? 
 LLM: Haan ji, hamara studio *DynamicDetailing Studio, Jubilee Hills, Hyderabad, Telangana* mein hai. Aapko directions ke liye Google Maps link chahiye? 
 
 user: gachibowli se kitna door hai? mujhe abhi solution chahiye! 
 LLM: समझ गई जी, Gachibowli से exact distance मेरे पास verified नहीं है. DynamicDetailing Studio Jubilee Hills में है; manager आपकी मदद के लिए call back करेंगे. 
 
 user: location pin bhej do whatsapp par 
 LLM: Haan ji, location pin WhatsApp par bhejne ke liye aapka *10-digit WhatsApp number* chahiye. Please number share kijiye.",,Location pin request via WhatsApp,,N/A (No Name Expected),,,
7899102,Scenario 350: Address - Telugu - Cooperative - Voice_High_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: మీ స్టూడియో ఎక్కడ ఉంది 
 LLM: మా స్టూడియో Jubilee Hills, Hyderabad, Telangana లో ఉంది. Directions కావాలంటే WhatsApp లో పంపిస్తాం. 
 
 user: గచ్చిబౌలి నుంచి దూరమా 
 LLM: అవును, Gachibowli నుంచి కొంత దూరమే ఉంటుంది. Exact distance traffic మరియు route బట్టి మారుతుంది; మా studio Jubilee Hills లో ఉంది. 
 
 user: వాట్సాప్ లో లొకేషన్ పిన్ పంపండి 
 LLM: సరే, మీకు WhatsApp లో location pin పంపించడానికి మా team మీకు help చేస్తారు. WhatsApp number ఏది?",Not provided,Location pin via WhatsApp,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7899108,Scenario 351: Address - Telugu - Cooperative - Voice_Low_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: మీ స్టూడియో ఉంది 
 LLM: అవును, మా studio Jubilee Hills, Hyderabad లో ఉంది. ఏ service గురించి తెలుసుకోవాలి? 
 
 user: గచ్చిబౌలి నుంచి దూరమా 
 LLM: హ్మ్... అవును, Gachibowli నుంచి కొంచెం distance ఉంటుంది. Exact route, travel time traffic బట్టి మారుతుంది. Directions కోసం మా WhatsApp కి message చేస్తే team guide చేస్తారు. 
 
 user: వాట్సాప్ లొకేషన్ పిన్ పంపండి 
 LLM: మా WhatsApp number seven eight nine three, six eight six five, eight one కి message చేస్తే team location pin పంపిస్తారు.",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7899091,Scenario 352: Address - Telugu - Angry - Text_Whatsapp,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: mee studio ekkada undi? 
 LLM: DynamicDetailing Studio, Jubilee Hills, Hyderabad lo undi. Exact directions kosam WhatsApp lo share cheyamantara? 
 
 user: gachibowli nunchi dooram aa? 
 LLM: Avunu, Gachibowli nunchi konchem dooram untundi. Exact distance traffic mariyu route batti marutundi; directions kosam WhatsApp lo share cheyamantara? 
 
 user: whatsapp lo pin pampandi 
 LLM: Location pin pampinchagalanu, kani maa Google Maps link ippudu available ledu. Studio address: *DynamicDetailing Studio, Jubilee Hills, Hyderabad*. Inkemaina help kavala?",,,,N/A (No Name Expected),,,
7899119,Scenario 353: Address - Telugu - Angry - Voice_High_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: మీ స్టూడియో ఎక్కడ ఉంది 
 LLM: హ్మ్... మా studio Jubilee Hills, Hyderabad, Telangana లో ఉంది. Directions కోసం WhatsApp చేయాలా? 
 
 user: గచ్చిబౌలి నుంచి దూరమా నాకు ఇప్పుడే ఒక సొల్యూషన్ కావాలి 
 LLM: అవును, Gachibowli నుంచి కొంచెం దూరమే ఉండొచ్చు. మీకు ఏ car detailing service కోసం ఇప్పుడే solution కావాలి? 
 
 user: వాట్సాప్ లో లొకేషన్ పిన్ పంపండి 
 LLM: మా దగ్గర Google Maps link ప్రస్తుతం available లేదు. WhatsApp లో DynamicDetailing Studio, Jubilee Hills, Hyderabad అని share చేస్తే directions తీసుకోవచ్చు.",,car detailing service,,N/A (No Name Expected),,,
7899124,Scenario 354: Address - Telugu - Angry - Voice_Low_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: స్టూడియో ఎక్కడ ఉంది 
 LLM: DynamicDetailing Studio Jubilee Hills, Hyderabad, Telangana లో ఉంది. Directions కోసం WhatsApp లో location పంపించమంటారా? 
 
 user: గచ్చిబౌలి నుంచి దూరమా నాకు ఇప్పుడే ఒక సొల్యూషన్ 
 LLM: Thank you for calling. Please reach out to seven eight nine three six eight six five eight one for inquiries. 
 
 user: వాట్సాప్ లొకేషన్ పిన్ పంపండి 
 LLM: సారీ, మా దగ్గర Google Maps link available లేదు. మీరు seven eight nine three six eight six five eight one కి WhatsApp చేసి directions అడగండి.",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7899114,Scenario 355: Address - Telugu - Troll - Text_Whatsapp,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: mee studio ekkada undi? 
 LLM: Maa studio Jubilee Hills, Hyderabad, Telangana lo undi. Directions kosam WhatsApp lo share cheyamantaraa? 
 
 user: gachibowli nunchi dooram aa? naku ippude solution kavali! 
 LLM: Gachibowli nunchi exact distance traffic batti maarutundi, kabatti kachchitamga cheppalenu. Mee urgent issue details chepthe, manager callback arrange chestaaru. 
 
 user: whatsapp lo pin pampandi 
 LLM: Google Maps link available ga ledu, kabatti WhatsApp lo pin pampinchalenu. Studio address: *DynamicDetailing Studio, Jubilee Hills, Hyderabad*. Inkemaina help kavala?",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
7899129,Scenario 356: Address - Telugu - Troll - Voice_High_Acc,Handle address multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: మీ స్టూడియో ఎక్కడ ఉంది 
 LLM: మా స్టూడియో Jubilee Hills, Hyderabad, Telangana లో ఉంది. Directions కావాలంటే WhatsApp లో పంపించగలను. 
 
 user: గచ్చిబౌలి నుంచి దూరమా ఊరికే అడిగాను లే 
 LLM: అవును, Gachibowli నుంచి కొంత దూరమే ఉంటుంది. Exact distance traffic మరియు route బట్టి మారుతుంది. ఇంకేమైనా తెలుసుకోవాలా?",Not provided,Not provided,Not provided,[FAILED] 'Not provided' missing from Google Sheet,,,
